job_id,company_id,job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg
1464,111,Business Analyst,Business Analyst - Reporting,"Austin, TX",Indeed,Full-time,False,California,2023-11-10,True,False,United States,year,90900.0,
1465,274,Data Analyst,Data Analyst - Insights,"Austin, TX",Company Website,Contract,False,Illinois,2023-05-02,False,False,United States,year,111200.0,
1466,285,Data Engineer,Data Engineer - Insights,"Chicago, IL",Company Website,Full-time,False,California,2023-08-06,False,True,United States,year,138100.0,
1467,397,Data Analyst,Data Analyst - Operations,"New York, NY",Company Website,Full-time,False,United States,2023-05-14,False,False,United States,year,72700.0,
1468,26,Business Analyst,Business Analyst - Business Intelligence,"Boston, MA",Indeed,Full-time,False,California,2023-09-29,False,False,United States,year,,
1469,424,BI Analyst,BI Analyst - Operations,"Chicago, IL",Company Website,Full-time,False,Texas,2023-05-14,False,False,United States,year,119400.0,
1470,429,Data Scientist,Data Scientist - Product,Anywhere,Company Website,Full-time,True,California,2023-04-20,False,False,United States,year,92700.0,
1471,205,Business Analyst,Business Analyst - Operations,"Austin, TX",Job Board,Contract,False,New York,2023-07-19,True,True,United States,year,114300.0,
1472,171,Data Analyst,Data Analyst - Product,"New York, NY",Indeed,Contract,False,Illinois,2023-04-02,True,True,United States,year,,
1473,314,Product Analyst,Product Analyst - Business Intelligence,"Seattle, WA",Job Board,Full-time,False,Illinois,2023-03-09,True,False,United States,year,,
1474,442,Data Analyst,Data Analyst - Insights,Anywhere,Job Board,Full-time,True,Illinois,2023-02-01,True,True,United States,year,112000.0,
1475,7,Marketing Analyst,Marketing Analyst - Insights,"Boston, MA",Indeed,Full-time,False,New York,2023-11-07,False,True,United States,year,,
1476,388,Data Analyst,Data Analyst - Reporting,"Boston, MA",Indeed,Contract,False,Texas,2023-03-21,False,True,United States,year,84000.0,
1477,318,Analytics Engineer,Analytics Engineer - Business Intelligence,"Austin, TX",LinkedIn,Full-time,False,New York,2023-01-25,False,True,United States,year,141800.0,
1478,3,Product Analyst,Product Analyst - Reporting,"San Francisco, CA",Indeed,Full-time,False,United States,2023-03-27,False,True,United States,year,,
1479,403,Data Engineer,Data Engineer - Operations,Anywhere,Company Website,Full-time,True,California,2023-12-22,False,True,United States,year,155800.0,
1480,119,Product Analyst,Product Analyst - Business Intelligence,"Chicago, IL",Indeed,Full-time,False,Texas,2023-09-06,False,False,United States,year,,
1481,425,Business Analyst,Business Analyst - Product,"Boston, MA",Company Website,Full-time,False,United States,2023-09-01,False,True,United States,year,105400.0,
1482,215,BI Analyst,BI Analyst - Operations,Anywhere,Company Website,Full-time,True,California,2023-05-04,False,False,United States,year,106900.0,
1483,442,Data Scientist,Data Scientist - Operations,"New York, NY",LinkedIn,Full-time,False,Texas,2023-02-04,False,False,United States,year,144500.0,
1484,236,Data Analyst,Data Analyst - Product,"Chicago, IL",Indeed,Part-time,False,Illinois,2023-06-04,False,True,United States,year,107600.0,
1485,42,Business Analyst,Business Analyst - Insights,"Austin, TX",Company Website,Full-time,False,Illinois,2023-08-15,False,False,United States,year,116100.0,
1486,318,Senior Data Analyst,Senior Data Analyst - Reporting,"Seattle, WA",Indeed,Full-time,False,Texas,2023-12-19,True,True,United States,year,85400.0,
1487,218,Data Analyst,Data Analyst - Reporting,Anywhere,Indeed,Full-time,True,California,2023-12-30,False,False,United States,year,83100.0,
1488,458,Business Analyst,Business Analyst - Insights,"Austin, TX",Company Website,Contract,False,United States,2023-11-22,False,True,United States,year,97300.0,
1489,304,Data Analyst,Data Analyst - Product,"Boston, MA",Company Website,Part-time,False,United States,2023-02-12,False,True,United States,year,117900.0,
1490,64,Product Analyst,Product Analyst - Operations,Anywhere,Job Board,Full-time,True,United States,2023-12-01,False,False,United States,year,95700.0,
1491,108,Analytics Engineer,Analytics Engineer - Reporting,Anywhere,Company Website,Full-time,True,California,2023-03-02,False,False,United States,year,126000.0,
1492,308,Marketing Analyst,Marketing Analyst - Business Intelligence,Anywhere,LinkedIn,Full-time,True,Texas,2023-07-15,False,True,United States,year,95800.0,
1493,447,Business Analyst,Business Analyst - Product,"Chicago, IL",Company Website,Full-time,False,California,2023-08-28,True,True,United States,year,68200.0,
1494,370,Data Analyst,Data Analyst - Insights,"Austin, TX",Job Board,Contract,False,Texas,2023-04-25,False,True,United States,year,77600.0,
1495,470,Data Analyst,Data Analyst - Product,Anywhere,Job Board,Full-time,True,United States,2023-10-17,False,True,United States,year,115000.0,
1496,125,BI Analyst,BI Analyst - Business Intelligence,"Boston, MA",Job Board,Full-time,False,New York,2023-09-16,True,True,United States,year,88700.0,
1497,64,Marketing Analyst,Marketing Analyst - Business Intelligence,"New York, NY",Indeed,Full-time,False,United States,2023-10-25,False,True,United States,year,67800.0,
1498,74,Product Analyst,Product Analyst - Business Intelligence,Anywhere,LinkedIn,Full-time,True,Illinois,2023-05-03,False,False,United States,year,124800.0,
1499,41,Financial Analyst,Financial Analyst - Operations,"Austin, TX",Company Website,Full-time,False,California,2023-03-21,True,True,United States,year,83800.0,
1500,329,Marketing Analyst,Marketing Analyst - Operations,"Boston, MA",Indeed,Full-time,False,Illinois,2023-08-31,True,True,United States,year,111200.0,
1501,259,Senior Data Analyst,Senior Data Analyst - Reporting,Anywhere,Indeed,Full-time,True,United States,2023-01-22,False,False,United States,year,112900.0,
1502,106,Financial Analyst,Financial Analyst - Business Intelligence,"Seattle, WA",Company Website,Full-time,False,New York,2023-05-06,True,False,United States,year,66100.0,
1503,248,Financial Analyst,Financial Analyst - Business Intelligence,"Seattle, WA",LinkedIn,Full-time,False,Illinois,2023-06-07,False,True,United States,year,119200.0,
1504,2,Data Analyst,Data Analyst - Operations,"Chicago, IL",Job Board,Full-time,False,Illinois,2023-11-02,False,True,United States,year,115100.0,
1505,69,Data Engineer,Data Engineer - Product,"Seattle, WA",Company Website,Full-time,False,Texas,2023-02-17,False,True,United States,year,148800.0,
1506,304,Senior Data Analyst,Senior Data Analyst - Operations,Anywhere,LinkedIn,Full-time,True,United States,2023-12-18,False,False,United States,year,,
1507,56,Data Analyst,Data Analyst - Insights,Anywhere,Indeed,Full-time,True,United States,2023-03-15,False,False,United States,year,119000.0,
1508,396,Data Engineer,Data Engineer - Product,"San Francisco, CA",Indeed,Full-time,False,Illinois,2023-09-17,True,False,United States,year,93600.0,
1509,441,Data Analyst,Data Analyst - Business Intelligence,Anywhere,Indeed,Full-time,True,United States,2023-06-04,False,False,United States,year,57000.0,
1510,333,Data Scientist,Data Scientist - Insights,Anywhere,Company Website,Contract,True,California,2023-09-11,False,False,United States,year,148200.0,
1511,500,Data Analyst,Data Analyst - Business Intelligence,Anywhere,Job Board,Part-time,True,California,2023-04-28,True,True,United States,year,69500.0,
1512,316,Product Analyst,Product Analyst - Reporting,Anywhere,Job Board,Full-time,True,New York,2023-04-29,False,False,United States,year,93000.0,
1513,162,Marketing Analyst,Marketing Analyst - Insights,Anywhere,Company Website,Full-time,True,Texas,2023-12-05,False,False,United States,year,,
1514,100,Data Analyst,Data Analyst - Business Intelligence,"Chicago, IL",Indeed,Full-time,False,California,2023-09-28,False,False,United States,year,115200.0,
1515,115,Analytics Engineer,Analytics Engineer - Insights,"Seattle, WA",Company Website,Full-time,False,Texas,2023-12-23,True,True,United States,year,114500.0,
1516,167,Data Scientist,Data Scientist - Insights,Anywhere,Company Website,Full-time,True,Texas,2023-07-03,False,False,United States,year,,
1517,59,Financial Analyst,Financial Analyst - Reporting,"New York, NY",Company Website,Full-time,False,Texas,2023-02-27,False,True,United States,year,114500.0,
1518,357,Financial Analyst,Financial Analyst - Operations,Anywhere,Company Website,Full-time,True,California,2023-07-23,True,False,United States,year,106800.0,
1519,73,Product Analyst,Product Analyst - Insights,"San Francisco, CA",Job Board,Full-time,False,New York,2023-11-02,False,False,United States,year,78200.0,
1520,41,Business Analyst,Business Analyst - Reporting,"Boston, MA",LinkedIn,Part-time,False,Illinois,2023-05-02,True,True,United States,year,90700.0,
1521,8,Financial Analyst,Financial Analyst - Product,"New York, NY",Indeed,Full-time,False,Illinois,2023-10-29,True,True,United States,year,72700.0,
1522,477,BI Analyst,BI Analyst - Insights,"Chicago, IL",LinkedIn,Full-time,False,California,2023-09-20,True,False,United States,year,,
1523,361,Financial Analyst,Financial Analyst - Operations,"Austin, TX",Indeed,Contract,False,Illinois,2023-03-24,False,False,United States,year,,
1524,384,Analytics Engineer,Analytics Engineer - Product,Anywhere,Indeed,Full-time,True,New York,2023-04-19,True,False,United States,year,136200.0,
1525,257,Data Engineer,Data Engineer - Operations,"Seattle, WA",LinkedIn,Full-time,False,United States,2023-08-13,True,True,United States,year,155500.0,
1526,155,Data Analyst,Data Analyst - Business Intelligence,"New York, NY",Company Website,Full-time,False,United States,2023-09-24,False,False,United States,year,76700.0,
1527,23,Data Scientist,Data Scientist - Insights,Anywhere,Company Website,Full-time,True,United States,2023-03-01,False,False,United States,year,175200.0,
1528,109,BI Analyst,BI Analyst - Business Intelligence,"Seattle, WA",LinkedIn,Full-time,False,United States,2023-09-03,True,False,United States,year,89400.0,
1529,254,Financial Analyst,Financial Analyst - Business Intelligence,"New York, NY",Job Board,Full-time,False,Texas,2023-12-09,False,True,United States,year,122200.0,
1530,72,Analytics Engineer,Analytics Engineer - Insights,Anywhere,Company Website,Full-time,True,New York,2023-05-03,False,True,United States,year,,
1531,450,Data Analyst,Data Analyst - Insights,"Boston, MA",Job Board,Full-time,False,California,2023-05-13,True,False,United States,year,87100.0,
1532,113,Data Analyst,Data Analyst - Product,Anywhere,Indeed,Full-time,True,California,2023-06-16,True,False,United States,year,104800.0,
1533,3,Data Analyst,Data Analyst - Business Intelligence,"Boston, MA",Company Website,Full-time,False,Texas,2023-07-30,False,True,United States,year,111100.0,
1534,279,Analytics Engineer,Analytics Engineer - Reporting,"Austin, TX",Job Board,Full-time,False,California,2023-11-21,False,True,United States,year,131100.0,
1535,301,Data Analyst,Data Analyst - Insights,"Boston, MA",LinkedIn,Full-time,False,Texas,2023-04-14,True,False,United States,year,88600.0,
1536,4,Data Analyst,Data Analyst - Business Intelligence,"Austin, TX",Job Board,Full-time,False,Texas,2023-11-14,True,True,United States,year,104300.0,
1537,178,Analytics Engineer,Analytics Engineer - Business Intelligence,"San Francisco, CA",LinkedIn,Full-time,False,California,2023-05-19,False,False,United States,year,162100.0,
1538,447,Data Analyst,Data Analyst - Business Intelligence,"New York, NY",Indeed,Full-time,False,Texas,2023-11-15,True,False,United States,year,93500.0,
1539,25,Senior Data Analyst,Senior Data Analyst - Insights,"New York, NY",LinkedIn,Full-time,False,Illinois,2023-05-03,False,True,United States,year,94700.0,
1540,212,Business Analyst,Business Analyst - Reporting,Anywhere,Job Board,Full-time,True,California,2023-11-20,True,False,United States,year,100000.0,
1541,343,Data Analyst,Data Analyst - Product,Anywhere,Indeed,Full-time,True,New York,2023-09-09,True,True,United States,year,63300.0,
1542,259,Business Analyst,Business Analyst - Operations,Anywhere,LinkedIn,Full-time,True,New York,2023-07-31,False,False,United States,year,105400.0,
1543,94,Analytics Engineer,Analytics Engineer - Reporting,"Boston, MA",Company Website,Full-time,False,Texas,2023-04-27,True,True,United States,year,148600.0,
1544,245,BI Analyst,BI Analyst - Business Intelligence,"Seattle, WA",Company Website,Part-time,False,California,2023-06-16,True,False,United States,year,126200.0,
1545,179,Data Analyst,Data Analyst - Business Intelligence,Anywhere,LinkedIn,Full-time,True,Texas,2023-10-31,False,True,United States,year,77600.0,
1546,52,Product Analyst,Product Analyst - Reporting,"San Francisco, CA",Indeed,Full-time,False,Texas,2023-04-05,False,False,United States,year,72300.0,
1547,125,Data Analyst,Data Analyst - Operations,"New York, NY",Job Board,Full-time,False,Illinois,2023-06-22,False,True,United States,year,61800.0,
1548,405,Marketing Analyst,Marketing Analyst - Operations,"Seattle, WA",Indeed,Full-time,False,California,2023-04-20,True,False,United States,year,109100.0,
1549,30,Data Analyst,Data Analyst - Product,"Boston, MA",Job Board,Full-time,False,United States,2023-07-26,False,False,United States,year,106800.0,
1550,226,Business Analyst,Business Analyst - Operations,Anywhere,Indeed,Full-time,True,Illinois,2023-03-07,False,False,United States,year,107200.0,
1551,380,Business Analyst,Business Analyst - Product,Anywhere,Indeed,Full-time,True,Texas,2023-04-14,True,True,United States,year,123500.0,
1552,387,BI Analyst,BI Analyst - Reporting,"Boston, MA",Indeed,Full-time,False,California,2023-12-17,False,False,United States,year,123900.0,
1553,181,Data Analyst,Data Analyst - Product,"Boston, MA",Company Website,Contract,False,California,2023-08-09,True,False,United States,year,,
1554,413,Product Analyst,Product Analyst - Product,"Seattle, WA",Job Board,Full-time,False,Illinois,2023-06-23,False,False,United States,year,83600.0,
1555,438,Senior Data Analyst,Senior Data Analyst - Reporting,"New York, NY",Company Website,Full-time,False,Illinois,2023-04-21,False,True,United States,year,101100.0,
1556,86,Financial Analyst,Financial Analyst - Business Intelligence,"Boston, MA",Indeed,Contract,False,Texas,2023-06-07,False,True,United States,year,113000.0,
1557,447,Financial Analyst,Financial Analyst - Product,"Boston, MA",Indeed,Full-time,False,California,2023-01-12,True,False,United States,year,,
1558,408,Financial Analyst,Financial Analyst - Operations,"Boston, MA",Company Website,Full-time,False,Texas,2023-06-20,False,False,United States,year,,
1559,499,Business Analyst,Business Analyst - Insights,Anywhere,Job Board,Full-time,True,Illinois,2023-09-27,True,True,United States,year,86500.0,
